PROT_NUMBE,BLOCK_NUMB,PROT_NUM_BLOCK_NUM,Unique,Shape_Length,Shape_Area,bounds
NI18-10, 6828,NI18-10 6828,8272,19202.174137367645,23044601.940485038,"-76.682,32.223,-76.630,32.267"
NI18-10, 6829,NI18-10 6829,8273,19202.523572188817,23045440.45540742,"-76.631,32.224,-76.579,32.268"
NI18-10, 6830,NI18-10 6830,8274,19202.861897639872,23046252.325508438,"-76.580,32.224,-76.528,32.268"
NI18-10, 6831,NI18-10 6831,8275,19203.18957999623,23047038.672088712,"-76.529,32.225,-76.477,32.269"
NI18-10, 6832,NI18-10 6832,8276,19203.506001237336,23047798.004812256,"-76.478,32.226,-76.426,32.269"
NI18-10, 6833,NI18-10 6833,8277,19203.811822829113,23048531.918129284,"-76.427,32.226,-76.375,32.270"
NI18-10, 6834,NI18-10 6834,8278,19204.10653500229,23049239.176327687,"-76.376,32.227,-76.324,32.271"
NI18-10, 6835,NI18-10 6835,8279,19204.390408784184,23049920.437546812,"-76.325,32.227,-76.274,32.271"
NI18-10, 6836,NI18-10 6836,8280,19204.66329245308,23050575.33355601,"-76.274,32.228,-76.223,32.272"
NI18-10, 6837,NI18-10 6837,8281,19204.925424786827,23051204.43442111,"-76.223,32.228,-76.172,32.272"
NI18-10, 6838,NI18-10 6838,8282,19205.176599251783,23051807.24630505,"-76.172,32.229,-76.121,32.273"
NI18-10, 6839,NI18-10 6839,8283,19205.41670781699,23052383.507233195,"-76.121,32.229,-76.070,32.273"
NI18-10, 6840,NI18-10 6840,8284,19205.6462924388,23052934.51931848,"-76.070,32.230,-76.019,32.273"
NI18-10, 6871,NI18-10 6871,8285,19199.41688342806,23038002.040878005,"-77.037,32.175,-76.986,32.219"
NI18-10, 6872,NI18-10 6872,8286,19199.842517485915,23039023.26338868,"-76.986,32.175,-76.935,32.219"
NI18-10, 6873,NI18-10 6873,8287,19200.257314750448,23040018.507231858,"-76.936,32.176,-76.884,32.220"
NI18-10, 6874,NI18-10 6874,8288,19200.66119930187,23040987.587837726,"-76.885,32.177,-76.833,32.221"
NI18-10, 6875,NI18-10 6875,8289,19201.054051738793,23041930.220060088,"-76.834,32.178,-76.782,32.222"
NI18-10, 6876,NI18-10 6876,8290,19201.436034786857,23042846.789400466,"-76.783,32.178,-76.731,32.222"
NI18-10, 6877,NI18-10 6877,8291,19201.807224349803,23043737.475091454,"-76.732,32.179,-76.680,32.223"
NI18-10, 6878,NI18-10 6878,8292,19202.167576954642,23044602.173711568,"-76.681,32.180,-76.629,32.224"
NI18-10, 6879,NI18-10 6879,8293,19202.516940859085,23045440.520331383,"-76.630,32.180,-76.578,32.224"
NI18-10, 6880,NI18-10 6880,8294,19202.85531600568,23046252.512592092,"-76.579,32.181,-76.527,32.225"
NI18-10, 6881,NI18-10 6881,8295,19203.182734741986,23047038.22779417,"-76.528,32.182,-76.477,32.226"
NI18-10, 6882,NI18-10 6882,8296,19203.499208236077,23047797.688714687,"-76.477,32.182,-76.426,32.226"
NI18-10, 6883,NI18-10 6883,8297,19203.80503984111,23048531.626344822,"-76.426,32.183,-76.375,32.227"
NI18-10, 6884,NI18-10 6884,8298,19204.099643927973,23049238.626338534,"-76.375,32.183,-76.324,32.227"
NI18-10, 6885,NI18-10 6885,8299,19204.38373665126,23049920.41432226,"-76.324,32.184,-76.273,32.228"
NI18-10, 6886,NI18-10 6886,8300,19204.656558287865,23050575.160154827,"-76.274,32.185,-76.222,32.228"
NI18-10, 6887,NI18-10 6887,8301,19204.918781509972,23051204.48272574,"-76.223,32.185,-76.171,32.229"
NI18-10, 6888,NI18-10 6888,8302,19205.169940064832,23051807.255472884,"-76.172,32.186,-76.120,32.229"
NI18-10, 6889,NI18-10 6889,8303,19205.41006622086,23052383.558649644,"-76.121,32.186,-76.069,32.230"
NI18-10, 6890,NI18-10 6890,8304,19205.639474511496,23052934.149765655,"-76.070,32.186,-76.018,32.230"
NI18-10, 6920,NI18-10 6920,8305,19198.973791165343,23036954.814683124,"-77.087,32.130,-77.035,32.175"
NI18-10, 6921,NI18-10 6921,8306,19199.410288990748,23038002.080887638,"-77.036,32.131,-76.985,32.175"
NI18-10, 6922,NI18-10 6922,8307,19199.83591878014,23039023.29682582,"-76.986,32.132,-76.934,32.176"
NI18-10, 6923,NI18-10 6923,8308,19200.25047439999,23040017.961597696,"-76.935,32.133,-76.883,32.177"
NI18-10, 6924,NI18-10 6924,8309,19200.65440057073,23040987.145290148,"-76.884,32.134,-76.832,32.178"
NI18-10, 6925,NI18-10 6925,8310,19201.047415231973,23041930.166243244,"-76.833,32.134,-76.781,32.178"
NI18-10, 6926,NI18-10 6926,8311,19201.42951838455,23042847.02557443,"-76.782,32.135,-76.730,32.179"
NI18-10, 6927,NI18-10 6927,8312,19201.800590670446,23043737.431480274,"-76.731,32.136,-76.679,32.180"
NI18-10, 6928,NI18-10 6928,8313,19202.16067553695,23044601.489849616,"-76.680,32.136,-76.628,32.180"
NI18-10, 6929,NI18-10 6929,8314,19202.510044028033,23045439.85002768,"-76.629,32.137,-76.578,32.181"
NI18-10, 6930,NI18-10 6930,8315,19202.84866373363,23046252.429838106,"-76.578,32.138,-76.527,32.182"
NI18-10, 6931,NI18-10 6931,8316,19203.176057260218,23047038.083961487,"-76.527,32.138,-76.476,32.182"
NI18-10, 6932,NI18-10 6932,8317,19203.49261501482,23047797.748177167,"-76.477,32.139,-76.425,32.183"
NI18-10, 6933,NI18-10 6933,8318,19203.798499840395,23048531.811488867,"-76.426,32.140,-76.374,32.183"
NI18-10, 6934,NI18-10 6934,8319,19204.09315841517,23049238.94503142,"-76.375,32.140,-76.323,32.184"
NI18-10, 6935,NI18-10 6935,8320,19204.377144042046,23049920.47996892,"-76.324,32.141,-76.272,32.185"
NI18-10, 6936,NI18-10 6936,8321,19204.649903370664,23050575.07504402,"-76.273,32.141,-76.221,32.185"
NI18-10, 6937,NI18-10 6937,8322,19204.91206556932,23051204.252691805,"-76.222,32.142,-76.171,32.186"
NI18-10, 6938,NI18-10 6938,8323,19205.163120821075,23051806.781355385,"-76.171,32.142,-76.120,32.186"
NI18-10, 6939,NI18-10 6939,8324,19205.403307869256,23052383.23035291,"-76.120,32.143,-76.069,32.186"
NI18-10, 6940,NI18-10 6940,8325,19205.632778355703,23052933.968388185,"-76.069,32.143,-76.018,32.187"
NI18-10, 6968,NI18-10 6968,8326,19198.06105317259,23034780.75483628,"-77.188,32.085,-77.136,32.130"
NI18-10, 6969,NI18-10 6969,8327,19198.5196037642,23035880.8854831,"-77.137,32.086,-77.085,32.130"
NI18-10, 6970,NI18-10 6970,8328,19198.96704899683,23036954.394489706,"-77.086,32.087,-77.034,32.131"
NI18-10, 6971,NI18-10 6971,8329,19199.4033888909,23038001.28273759,"-77.035,32.088,-76.984,32.132"
NI18-10, 6972,NI18-10 6972,8330,19199.829209151187,23039022.95643784,"-76.985,32.089,-76.933,32.133"
NI18-10, 6973,NI18-10 6973,8331,19200.243848059745,23040017.82206653,"-76.934,32.090,-76.882,32.134"
NI18-10, 6974,NI18-10 6974,8332,19200.64777203209,23040987.003397718,"-76.883,32.090,-76.831,32.134"
NI18-10, 6975,NI18-10 6975,8333,19201.040785817364,23041930.02309262,"-76.832,32.091,-76.780,32.135"
NI18-10, 6976,NI18-10 6976,8334,19201.423008720958,23042847.16963957,"-76.781,32.092,-76.729,32.136"
NI18-10, 6977,NI18-10 6977,8335,19201.79400680426,23043737.399564605,"-76.730,32.093,-76.679,32.136"
NI18-10, 6978,NI18-10 6978,8336,19202.154138063805,23044601.569604445,"-76.679,32.093,-76.628,32.137"
NI18-10, 6979,NI18-10 6979,8337,19202.503630131694,23045440.228041068,"-76.628,32.094,-76.577,32.138"
NI18-10, 6980,NI18-10 6980,8338,19202.84194084436,23046252.068132263,"-76.578,32.095,-76.526,32.138"
NI18-10, 6981,NI18-10 6981,8339,19203.16953644336,23047038.20823613,"-76.527,32.095,-76.475,32.139"
NI18-10, 6982,NI18-10 6982,8340,19203.48614578665,23047797.999124084,"-76.476,32.096,-76.424,32.140"
NI18-10, 6983,NI18-10 6983,8341,19203.7916495467,23048531.15012399,"-76.425,32.096,-76.373,32.140"
NI18-10, 6984,NI18-10 6984,8342,19204.08655752789,23049238.88273158,"-76.374,32.097,-76.323,32.141"
NI18-10, 6985,NI18-10 6985,8343,19204.370598646514,23049920.548820134,"-76.323,32.097,-76.272,32.141"
NI18-10, 6986,NI18-10 6986,8344,19204.643327686943,23050575.073869046,"-76.272,32.098,-76.221,32.142"
NI18-10, 6987,NI18-10 6987,8345,19204.9054721462,23051204.208144106,"-76.221,32.098,-76.170,32.142"
NI18-10, 6988,NI18-10 6988,8346,19205.15666258192,23051807.062478445,"-76.171,32.099,-76.119,32.143"
NI18-10, 6989,NI18-10 6989,8347,19205.39682314826,23052383.45041286,"-76.120,32.099,-76.068,32.143"
NI18-10, 6990,NI18-10 6990,8348,19205.62616040092,23052933.868656006,"-76.069,32.100,-76.017,32.144"
NI18-10, 7017,NI18-10 7017,8349,19197.585439979808,23033655.357315384,"-77.238,32.041,-77.186,32.085"
NI18-10, 7018,NI18-10 7018,8350,19198.05449973313,23034780.670601994,"-77.187,32.042,-77.135,32.086"
NI18-10, 7019,NI18-10 7019,8351,19198.513041185506,23035880.77989773,"-77.136,32.043,-77.084,32.087"
NI18-10, 7020,NI18-10 7020,8352,19198.960402756074,23036954.088690616,"-77.085,32.044,-77.034,32.088"
NI18-10, 7021,NI18-10 7021,8353,19199.396931435418,23038001.43348211,"-77.034,32.045,-76.983,32.089"
NI18-10, 7022,NI18-10 7022,8354,19199.82255123937,23039022.62687111,"-76.984,32.046,-76.932,32.090"
NI18-10, 7023,NI18-10 7023,8355,19200.237424910803,23040018.05966563,"-76.933,32.046,-76.881,32.090"
NI18-10, 7024,NI18-10 7024,8356,19200.64127036902,23040987.05219095,"-76.882,32.047,-76.830,32.091"
NI18-10, 7025,NI18-10 7025,8357,19201.034087633187,23041929.603500225,"-76.831,32.048,-76.779,32.092"
NI18-10, 7026,NI18-10 7026,8358,19201.416115316024,23042846.284682438,"-76.780,32.049,-76.729,32.093"
NI18-10, 7027,NI18-10 7027,8359,19201.787353365595,23043737.091396447,"-76.729,32.049,-76.678,32.093"
NI18-10, 7028,NI18-10 7028,8360,19202.147487235758,23044601.26849892,"-76.679,32.050,-76.627,32.094"
NI18-10, 7029,NI18-10 7029,8361,19202.49690733307,23045439.75621988,"-76.628,32.051,-76.576,32.095"
NI18-10, 7030,NI18-10 7030,8362,19202.835266676786,23046251.713317953,"-76.577,32.051,-76.525,32.095"
NI18-10, 7031,NI18-10 7031,8363,19203.162716992287,23047037.507249188,"-76.526,32.052,-76.474,32.096"
NI18-10, 7032,NI18-10 7032,8364,19203.4795293844,23047797.786468767,"-76.475,32.052,-76.424,32.096"
NI18-10, 7033,NI18-10 7033,8365,19203.785237469085,23048531.426090527,"-76.424,32.053,-76.373,32.097"
NI18-10, 7034,NI18-10 7034,8366,19204.07996061119,23049238.717809327,"-76.373,32.054,-76.322,32.097"
NI18-10, 7035,NI18-10 7035,8367,19204.36393757069,23049920.23160117,"-76.323,32.054,-76.271,32.098"
NI18-10, 7036,NI18-10 7036,8368,19204.636647266947,23050574.71154509,"-76.272,32.055,-76.220,32.098"
NI18-10, 7037,NI18-10 7037,8369,19204.89880597405,23051203.882211067,"-76.221,32.055,-76.169,32.099"
NI18-10, 7038,NI18-10 7038,8370,19205.15005553657,23051806.8763718,"-76.170,32.056,-76.119,32.099"
NI18-10, 7039,NI18-10 7039,8371,19205.390276543647,23052383.411907062,"-76.119,32.056,-76.068,32.100"
NI18-10, 7040,NI18-10 7040,8372,19205.61943675793,23052933.407598026,"-76.068,32.057,-76.017,32.100"
NI18-10, 7067,NI18-10 7067,8373,19197.57890751509,23033655.203632385,"-77.237,31.998,-77.185,32.042"
NI18-10, 7068,NI18-10 7068,8374,19198.048194987998,23034781.064849332,"-77.186,31.999,-77.134,32.043"
NI18-10, 7069,NI18-10 7069,8375,19198.506412440158,23035880.397302255,"-77.135,32.000,-77.083,32.044"
NI18-10, 7070,NI18-10 7070,8376,19198.953765769067,23036953.689573083,"-77.084,32.001,-77.033,32.045"
NI18-10, 7071,NI18-10 7071,8377,19199.39064538286,23038001.878821395,"-77.034,32.001,-76.982,32.046"
NI18-10, 7072,NI18-10 7072,8378,19199.816107710412,23039022.695465557,"-76.983,32.002,-76.931,32.046"
NI18-10, 7073,NI18-10 7073,8379,19200.230857770195,23040017.83372166,"-76.932,32.003,-76.880,32.047"
NI18-10, 7074,NI18-10 7074,8380,19200.634776239276,23040987.001913913,"-76.881,32.004,-76.829,32.048"
NI18-10, 7075,NI18-10 7075,8381,19201.027830460596,23041930.122950077,"-76.830,32.005,-76.779,32.049"
NI18-10, 7076,NI18-10 7076,8382,19201.40978184052,23042846.620649666,"-76.779,32.005,-76.728,32.049"
NI18-10, 7077,NI18-10 7077,8383,19201.781020821552,23043737.4351072,"-76.729,32.006,-76.677,32.050"
NI18-10, 7078,NI18-10 7078,8384,19202.14100513658,23044601.254122198,"-76.678,32.007,-76.626,32.051"
NI18-10, 7079,NI18-10 7079,8385,19202.49042878962,23045439.7511559,"-76.627,32.007,-76.575,32.051"
NI18-10, 7080,NI18-10 7080,8386,19202.82891233921,23046252.01076368,"-76.576,32.008,-76.525,32.052"
NI18-10, 7081,NI18-10 7081,8387,19203.1563687983,23047037.817459404,"-76.525,32.009,-76.474,32.052"
NI18-10, 7082,NI18-10 7082,8388,19203.47303692927,23047797.751009237,"-76.474,32.009,-76.423,32.053"
NI18-10, 7083,NI18-10 7083,8389,19203.778753784944,23048531.41687927,"-76.424,32.010,-76.372,32.054"
NI18-10, 7084,NI18-10 7084,8390,19204.073454680703,23049238.654739734,"-76.373,32.010,-76.321,32.054"
NI18-10, 7085,NI18-10 7085,8391,19204.357399491917,23049920.091430523,"-76.322,32.011,-76.271,32.055"
NI18-10, 7086,NI18-10 7086,8392,19204.63048003102,23050575.463754736,"-76.271,32.011,-76.220,32.055"
NI18-10, 7087,NI18-10 7087,8393,19204.892457512407,23051204.199320085,"-76.220,32.012,-76.169,32.056"
NI18-10, 7088,NI18-10 7088,8394,19205.143527178792,23051806.764211457,"-76.169,32.012,-76.118,32.056"
NI18-10, 7089,NI18-10 7089,8395,19205.383808388407,23052383.444917988,"-76.119,32.013,-76.067,32.057"
NI18-10, 7090,NI18-10 7090,8396,19205.61318170569,23052933.951949418,"-76.068,32.013,-76.016,32.057"
NI18-10, 7117,NI18-10 7117,8397,19197.572309770643,23033654.77243328,"-77.236,31.955,-77.184,31.999"
NI18-10, 7118,NI18-10 7118,8398,19198.041466668725,23034780.325380065,"-77.185,31.956,-77.133,32.000"
NI18-10, 7119,NI18-10 7119,8399,19198.499760730207,23035879.84052242,"-77.134,31.956,-77.082,32.001"
NI18-10, 7120,NI18-10 7120,8400,19198.947343915956,23036953.687780317,"-77.083,31.957,-77.032,32.001"
NI18-10, 7121,NI18-10 7121,8401,19199.38378239922,23038000.820012376,"-77.033,31.958,-76.981,32.002"
NI18-10, 7122,NI18-10 7122,8402,19199.809509943167,23039022.27606818,"-76.982,31.959,-76.930,32.003"
NI18-10, 7123,NI18-10 7123,8403,19200.224179339013,23040017.220630415,"-76.931,31.960,-76.879,32.004"
NI18-10, 7124,NI18-10 7124,8404,19200.628061794603,23040986.306438975,"-76.880,31.961,-76.829,32.005"
NI18-10, 7125,NI18-10 7125,8405,19201.021038029583,23041929.24271863,"-76.829,31.961,-76.778,32.005"
NI18-10, 7126,NI18-10 7126,8406,19201.402988678787,23042845.73968176,"-76.779,31.962,-76.727,32.006"
NI18-10, 7127,NI18-10 7127,8407,19201.774347562372,23043736.841937006,"-76.728,31.963,-76.676,32.007"
NI18-10, 7128,NI18-10 7128,8408,19202.134528997693,23044601.137285642,"-76.677,31.963,-76.625,32.007"
NI18-10, 7129,NI18-10 7129,8409,19202.483804040872,23045439.27584976,"-76.626,31.964,-76.575,32.008"
NI18-10, 7130,NI18-10 7130,8410,19202.822487357345,23046252.016132485,"-76.575,31.965,-76.524,32.009"
NI18-10, 7131,NI18-10 7131,8411,19203.14983032797,23047037.55476989,"-76.525,31.965,-76.473,32.009"
NI18-10, 7132,NI18-10 7132,8412,19203.466549053595,23047797.6100767,"-76.474,31.966,-76.422,32.010"
NI18-10, 7133,NI18-10 7133,8413,19203.77224201532,23048531.21828927,"-76.423,31.966,-76.372,32.010"
NI18-10, 7134,NI18-10 7134,8414,19204.066909204146,23049238.378093712,"-76.372,31.967,-76.321,32.011"
NI18-10, 7135,NI18-10 7135,8415,19204.350832784814,23049919.765247606,"-76.321,31.968,-76.270,32.011"
NI18-10, 7136,NI18-10 7136,8416,19204.623849877593,23050574.988954693,"-76.271,31.968,-76.219,32.012"
NI18-10, 7137,NI18-10 7137,8417,19204.88584114256,23051203.756130747,"-76.220,31.969,-76.168,32.012"
NI18-10, 7138,NI18-10 7138,8418,19205.13704524038,23051806.645016626,"-76.169,31.969,-76.118,32.013"
NI18-10, 7139,NI18-10 7139,8419,19205.377266996456,23052383.18194808,"-76.118,31.969,-76.067,32.013"
NI18-10, 7140,NI18-10 7140,8420,19205.606658017925,23052933.734404344,"-76.067,31.970,-76.016,32.014"
NI18-11, 6010,NI18-11 6010,8421,19207.449694919254,23056996.737815235,"-75.565,32.926,-75.513,32.969"
NI18-11, 6011,NI18-11 6011,8422,19207.559037587267,23057259.187113754,"-75.514,32.926,-75.462,32.969"
NI18-11, 6012,NI18-11 6012,8423,19207.65725182962,23057494.92598081,"-75.462,32.926,-75.411,32.970"
NI18-11, 6013,NI18-11 6013,8424,19207.744576548528,23057704.527579524,"-75.411,32.926,-75.359,32.970"
NI18-11, 6014,NI18-11 6014,8425,19207.821043675074,23057888.069398515,"-75.360,32.927,-75.308,32.970"
NI18-11, 6015,NI18-11 6015,8426,19207.886621293885,23058045.47454601,"-75.308,32.927,-75.257,32.970"
NI18-11, 6016,NI18-11 6016,8427,19207.941265602465,23058176.635748938,"-75.257,32.927,-75.205,32.970"
NI18-11, 6017,NI18-11 6017,8428,19207.98490092836,23058281.376391426,"-75.205,32.927,-75.154,32.970"
NI18-11, 6018,NI18-11 6018,8429,19208.01745160332,23058359.50700766,"-75.154,32.927,-75.103,32.970"
NI18-11, 6019,NI18-11 6019,8430,19208.039383583848,23058412.15158679,"-75.103,32.927,-75.051,32.970"
NI18-11, 6020,NI18-11 6020,8431,19208.05026277702,23058438.263538226,"-75.051,32.927,-75.000,32.970"
NI18-11, 6021,NI18-11 6021,8432,19208.050447594855,23058438.708098173,"-75.000,32.927,-74.949,32.970"
NI18-11, 6022,NI18-11 6022,8433,19208.03938444741,23058412.152021028,"-74.949,32.927,-74.897,32.970"
NI18-11, 6023,NI18-11 6023,8434,19208.01747565941,23058359.563141376,"-74.897,32.927,-74.846,32.970"
NI18-11, 6024,NI18-11 6024,8435,19207.984872544206,23058281.3070874,"-74.846,32.927,-74.795,32.970"
NI18-11, 6025,NI18-11 6025,8436,19207.94117271629,23058176.416082017,"-74.795,32.927,-74.743,32.970"
NI18-11, 6026,NI18-11 6026,8437,19207.886507780087,23058045.2047101,"-74.743,32.927,-74.692,32.970"
NI18-11, 6027,NI18-11 6027,8438,19207.821029010618,23057888.035078425,"-74.692,32.927,-74.640,32.970"
NI18-11, 6028,NI18-11 6028,8439,19207.744541268283,23057704.443184584,"-74.641,32.926,-74.589,32.970"
NI18-11, 6029,NI18-11 6029,8440,19207.657164087766,23057494.713857073,"-74.589,32.926,-74.538,32.970"
NI18-11, 6030,NI18-11 6030,8441,19207.559048685376,23057259.212706313,"-74.538,32.926,-74.486,32.969"
NI18-11, 6031,NI18-11 6031,8442,19207.449773129752,23056996.925229907,"-74.487,32.926,-74.435,32.969"
NI18-11, 6032,NI18-11 6032,8443,19207.329834928452,23056709.050003473,"-74.435,32.926,-74.384,32.969"
NI18-11, 6033,NI18-11 6033,8444,19207.198378019766,23056393.52243907,"-74.384,32.925,-74.332,32.969"
NI18-11, 6034,NI18-11 6034,8445,19207.05666098806,23056053.377814204,"-74.333,32.925,-74.281,32.969"
NI18-11, 6035,NI18-11 6035,8446,19206.903739953803,23055686.337882042,"-74.281,32.925,-74.230,32.968"
NI18-11, 6036,NI18-11 6036,8447,19206.74000508962,23055293.350921284,"-74.230,32.924,-74.178,32.968"
NI18-11, 6037,NI18-11 6037,8448,19206.56514174788,23054873.6545567,"-74.179,32.924,-74.127,32.968"
NI18-11, 6038,NI18-11 6038,8449,19206.37970372982,23054428.585203025,"-74.127,32.924,-74.075,32.967"
NI18-11, 6039,NI18-11 6039,8450,19206.183181257005,23053956.910773948,"-74.076,32.923,-74.024,32.967"
NI18-11, 6040,NI18-11 6040,8451,19205.975725455362,23053459.00276284,"-74.025,32.923,-73.973,32.967"
NI18-11, 6059,NI18-11 6059,8452,19207.322468461523,23056708.398392253,"-75.616,32.882,-75.564,32.926"
NI18-11, 6060,NI18-11 6060,8453,19207.44250689571,23056996.518402044,"-75.565,32.882,-75.513,32.926"
NI18-11, 6061,NI18-11 6061,8454,19207.551732610777,23057258.688137457,"-75.513,32.883,-75.462,32.926"
NI18-11, 6062,NI18-11 6062,8455,19207.650026164436,23057494.615739882,"-75.462,32.883,-75.411,32.926"
NI18-11, 6063,NI18-11 6063,8456,19207.737506986956,23057704.592198327,"-75.411,32.883,-75.359,32.927"
NI18-11, 6064,NI18-11 6064,8457,19207.813860472103,23057887.860039562,"-75.359,32.883,-75.308,32.927"
NI18-11, 6065,NI18-11 6065,8458,19207.87952066553,23058045.463970184,"-75.308,32.883,-75.257,32.927"
NI18-11, 6066,NI18-11 6066,8459,19207.93397784009,23058176.17648659,"-75.257,32.883,-75.205,32.927"
NI18-11, 6067,NI18-11 6067,8460,19207.97777363053,23058281.302328512,"-75.205,32.884,-75.154,32.927"
NI18-11, 6068,NI18-11 6068,8461,19208.010442031267,23058359.712694276,"-75.154,32.884,-75.103,32.927"
NI18-11, 6069,NI18-11 6069,8462,19208.032385315903,23058412.38429665,"-75.103,32.884,-75.051,32.927"
NI18-11, 6070,NI18-11 6070,8463,19208.04335255173,23058438.708062083,"-75.051,32.884,-75.000,32.927"
NI18-11, 6071,NI18-11 6071,8464,19208.04323623907,23058438.42900462,"-75.000,32.884,-74.949,32.927"
NI18-11, 6072,NI18-11 6072,8465,19208.03226334402,23058412.093483016,"-74.949,32.884,-74.897,32.927"
NI18-11, 6073,NI18-11 6073,8466,19208.01032639863,23058359.436199512,"-74.897,32.884,-74.846,32.927"
NI18-11, 6074,NI18-11 6074,8467,19207.97777183143,23058281.295424443,"-74.846,32.884,-74.795,32.927"
NI18-11, 6075,NI18-11 6075,8468,19207.93420940063,23058176.73297666,"-74.795,32.883,-74.743,32.927"
NI18-11, 6076,NI18-11 6076,8469,19207.879519574024,23058045.460970372,"-74.743,32.883,-74.692,32.927"
NI18-11, 6077,NI18-11 6077,8470,19207.813897479424,23057887.948768795,"-74.692,32.883,-74.641,32.927"
NI18-11, 6078,NI18-11 6078,8471,19207.7374309234,23057704.40749064,"-74.641,32.883,-74.589,32.927"
NI18-11, 6079,NI18-11 6079,8472,19207.650151646576,23057494.916914202,"-74.589,32.883,-74.538,32.926"
NI18-11, 6080,NI18-11 6080,8473,19207.551820585453,23057258.897683732,"-74.538,32.883,-74.487,32.926"
NI18-11, 6081,NI18-11 6081,8474,19207.442645110044,23056996.848385304,"-74.487,32.882,-74.435,32.926"
NI18-11, 6082,NI18-11 6082,8475,19207.322688537362,23056708.92583719,"-74.436,32.882,-74.384,32.926"
NI18-11, 6083,NI18-11 6083,8476,19207.19157296821,23056394.21923768,"-74.384,32.882,-74.333,32.926"
