HUC12,HU_12_NAME,SUBREGION,BASIN,SUBBASIN,Shape_Length,Shape_Area,bounds
030701020305,Deepstep Creek-Buffalo Creek,Altamaha-St. Marys,Altamaha,Lower Oconee,54624.0317793049,81427570.8125,"-83.030,32.978,-82.905,33.110"
030701031105,Buck Creek,Altamaha-St. Marys,Altamaha,Upper Ocmulgee,54935.79073442525,128269382.7734375,"-84.227,33.151,-84.028,33.249"
030502080403,Camp Branch-Coosawhatchie River,Edisto-Santee,Edisto-South Carolina Coastal,Broad-St. Helena,37898.32813113368,52908329.8984375,"-81.053,32.774,-80.970,32.878"
030502080203,Beech Branch,Edisto-Santee,Edisto-South Carolina Coastal,Broad-St. Helena,38172.8420090698,64226983.78125,"-81.346,32.809,-81.240,32.914"
030602010608,Mill Creek-Buckhead Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,56452.93144287506,106000320.3984375,"-82.094,32.870,-81.925,32.999"
030701020101,Tobler Creek-Oconee River,Altamaha-St. Marys,Altamaha,Lower Oconee,48251.39866733956,78367772.1484375,"-83.299,33.078,-83.127,33.147"
030601060904,King Creek,Ogeechee-Savannah,Savannah,Middle Savannah,34863.61490044574,38896592.53125,"-81.451,32.849,-81.337,32.926"
030601080402,Middle Beaverdam Creek,Ogeechee-Savannah,Savannah,Brier,60057.91019720784,109574199.3359375,"-81.847,32.829,-81.700,32.982"
030502071002,Middle Ashepoo River,Edisto-Santee,Edisto-South Carolina Coastal,Salkehatchie,75706.0057464244,112900833.625,"-80.616,32.652,-80.454,32.815"
030502070605,Tennants Branch,Edisto-Santee,Edisto-South Carolina Coastal,Salkehatchie,40775.0520981973,50902649.8828125,"-80.997,32.753,-80.900,32.879"
031300020501,Sandy Creek,Apalachicola,Apalachicola,Middle Chattahoochee-Lake Harding,57633.563336085754,94243813.65625,"-84.968,33.216,-84.766,33.320"
031300020505,Lower New River,Apalachicola,Apalachicola,Middle Chattahoochee-Lake Harding,48383.21415689841,76629369.2734375,"-85.058,33.193,-84.961,33.341"
030502060305,Penny Creek-Edisto River,Edisto-Santee,Edisto-South Carolina Coastal,Edisto River,48841.46958473052,79471278.1640625,"-80.442,32.703,-80.288,32.804"
030502080402,Mill Creek-Coosawhatchie River,Edisto-Santee,Edisto-South Carolina Coastal,Broad-St. Helena,55074.89405625409,73559398.0390625,"-81.162,32.753,-81.037,32.903"
030602010406,Dry Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,44747.14313727242,61739104.0234375,"-82.344,32.921,-82.241,33.048"
030602010208,Mill Branch-Ogeechee River,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,44636.891790805355,84412544.578125,"-82.635,32.978,-82.499,33.084"
031300050303,Middle White Oak Creek,Apalachicola,Apalachicola,Upper Flint,51480.54581048659,80174370.98046875,"-84.783,33.206,-84.613,33.322"
031501081002,Chulafinnee Creek,Alabama,Coosa-Tallapoosa,Upper Tallapoosa,34740.9594069033,50146898.87890625,"-85.454,33.321,-85.325,33.388"
030701020205,Tomas Lake-Oconee River,Altamaha-St. Marys,Altamaha,Lower Oconee,56512.86159182419,79161409.578125,"-83.138,32.968,-83.027,33.143"
030502071001,Upper Ashepoo River,Edisto-Santee,Edisto-South Carolina Coastal,Salkehatchie,43386.703859821115,78303518.625,"-80.676,32.725,-80.557,32.840"
030602010404,Lower Big Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,51450.55956594897,56474367.1328125,"-82.406,32.960,-82.270,33.061"
030502020201,Log Bridge Creek,Edisto-Santee,Edisto-South Carolina Coastal,South Carolina Coastal,55222.889200453414,58629524.9296875,"-80.333,32.723,-80.135,32.785"
030601080401,Upper Beaverdam Creek,Ogeechee-Savannah,Savannah,Brier,47073.61051001068,85493115.7109375,"-81.944,32.904,-81.801,33.012"
030701011706,Little Cedar Creek-Lake Sinclair,Altamaha-St. Marys,Altamaha,Upper Oconee,53146.90743353663,119590965.2421875,"-83.488,33.052,-83.339,33.189"
030502080401,House Fork,Edisto-Santee,Edisto-South Carolina Coastal,Broad-St. Helena,37573.95109556762,54143553.703125,"-81.124,32.811,-81.038,32.917"
031300020602,Town Creek-Hillabahatchee Creek,Apalachicola,Apalachicola,Middle Chattahoochee-Lake Harding,44442.58994471225,73715817.62109375,"-85.304,33.300,-85.157,33.387"
030602010604,Thornton Creek-Buckhead Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,48083.80129120437,65521731.015625,"-82.260,32.969,-82.111,33.055"
030701020304,Tiger Creek-Buffalo Creek,Altamaha-St. Marys,Altamaha,Lower Oconee,44182.24873892595,82015193.90625,"-83.052,33.059,-82.914,33.157"
031300050305,Little White Oak Creek,Apalachicola,Apalachicola,Upper Flint,42268.23354794923,66036830.98046875,"-84.662,33.194,-84.563,33.333"
031501080505,Upper Buck Creek,Alabama,Coosa-Tallapoosa,Upper Tallapoosa,51990.42088315967,80380652.72265625,"-85.772,33.332,-85.600,33.437"
030701031303,Little Falling Creek,Altamaha-St. Marys,Altamaha,Upper Ocmulgee,63856.29968049632,72993567.3828125,"-83.747,33.095,-83.625,33.241"
030701011702,Glady Creek-Cedar Creek,Altamaha-St. Marys,Altamaha,Upper Oconee,49446.14737995715,89540070.84375,"-83.649,33.110,-83.517,33.224"
030701031005,Lower Big Sandy Creek,Altamaha-St. Marys,Altamaha,Upper Ocmulgee,45499.407179794944,67232277.171875,"-83.992,33.180,-83.822,33.265"
030701031104,Cabin Creek,Altamaha-St. Marys,Altamaha,Upper Ocmulgee,55783.67214916165,87595817.9140625,"-84.287,33.218,-84.058,33.295"
030502010708,Atlantic Ocean,Edisto-Santee,Edisto-South Carolina Coastal,Cooper,35128.784554965234,61250258.6171875,"-79.893,32.639,-79.798,32.760"
030701011704,Rock Creek-Big Cedar Creek,Altamaha-St. Marys,Altamaha,Upper Oconee,54968.72787330397,89991999.9375,"-83.533,33.095,-83.384,33.229"
030602010207,May Branch-Ogeechee River,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,45578.859359856375,67911589.4296875,"-82.709,33.016,-82.573,33.127"
030602010206,Stephens Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,37647.392051777104,47402533.25,"-82.792,33.088,-82.650,33.140"
030602010311,Cason Branch-Rocky Comfort Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,57378.90103515022,83768048.765625,"-82.540,32.986,-82.393,33.107"
030602010607,Rosemary Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,47454.78790388889,71585701.4765625,"-82.052,32.936,-81.947,33.056"
030502080204,Blood Hill Creek-Coosawhatchie River,Edisto-Santee,Edisto-South Carolina Coastal,Broad-St. Helena,68657.2755985427,121448059.734375,"-81.298,32.825,-81.129,32.959"
031300020503,Upper New River,Apalachicola,Apalachicola,Middle Chattahoochee-Lake Harding,43091.03076861277,78030418.46484375,"-84.918,33.267,-84.777,33.369"
030701031304,Lower Falling Creek,Altamaha-St. Marys,Altamaha,Upper Ocmulgee,53873.19806191658,56693439.4609375,"-83.783,33.097,-83.718,33.259"
030502070701,Black Creek,Edisto-Santee,Edisto-South Carolina Coastal,Salkehatchie,67004.88921342319,85428674.0078125,"-80.861,32.753,-80.694,32.901"
030701031302,Middle Falling Creek,Altamaha-St. Marys,Altamaha,Upper Ocmulgee,42749.61265138995,58038478.8359375,"-83.721,33.133,-83.639,33.258"
031300020504,Caney Creek,Apalachicola,Apalachicola,Middle Chattahoochee-Lake Harding,41886.52466919998,59123267.6796875,"-84.987,33.253,-84.912,33.386"
031300050206,Lower Line Creek,Apalachicola,Apalachicola,Upper Flint,77349.96184460078,146230255.26953125,"-84.662,33.182,-84.460,33.363"
030701031004,Upper Big Sandy Creek,Altamaha-St. Marys,Altamaha,Upper Ocmulgee,39285.29864117508,79368288.34375,"-84.045,33.214,-83.909,33.295"
030502020104,Wallace River,Edisto-Santee,Edisto-South Carolina Coastal,South Carolina Coastal,76403.63224559878,110609487.8828125,"-80.378,32.748,-80.131,32.857"
030701031006,Little Sandy Creek-Ocmulgee River,Altamaha-St. Marys,Altamaha,Upper Ocmulgee,78789.9637264429,107587365.703125,"-83.929,33.127,-83.770,33.291"
030602010501,Mays Millpond-Williamson Swamp Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,61987.8721837678,56357668.5234375,"-82.868,33.044,-82.668,33.177"
030601080502,Comers Branch-Brier Creek,Ogeechee-Savannah,Savannah,Brier,60704.359363318756,124239550.734375,"-81.740,32.865,-81.599,33.038"
030701020401,Keg Creek,Altamaha-St. Marys,Altamaha,Lower Oconee,51332.21738195949,107313670.4140625,"-82.931,33.036,-82.800,33.184"
030502070804,Headwaters Ashepoo River,Edisto-Santee,Edisto-South Carolina Coastal,Salkehatchie,59290.44917894032,94128561.5234375,"-80.758,32.770,-80.625,32.904"
031300020407,Lower Centralhatchee Creek,Apalachicola,Apalachicola,Middle Chattahoochee-Lake Harding,57815.63070814494,87926724.89453125,"-85.247,33.285,-85.086,33.421"
030602010603,Turner Branch-Buckhead Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,39882.5759845415,65596524.7890625,"-82.273,33.025,-82.151,33.114"
030701011707,Little River-Lake Sinclair,Altamaha-St. Marys,Altamaha,Upper Oconee,40573.21073994999,55126730.921875,"-83.355,33.127,-83.275,33.241"
031300050107,Wildcat Creek,Apalachicola,Apalachicola,Upper Flint,54507.76830303805,123628005.40625,"-84.432,33.206,-84.268,33.343"
030701031106,Fambro Creek-Towaliga River,Altamaha-St. Marys,Altamaha,Upper Ocmulgee,78505.49584908893,116578040.359375,"-84.136,33.127,-83.946,33.321"
030701011705,Little River-Lake Sinclair,Altamaha-St. Marys,Altamaha,Upper Oconee,29093.17882243337,31232096.5625,"-83.423,33.172,-83.338,33.246"
030601060903,Watch Call Branch,Ogeechee-Savannah,Savannah,Middle Savannah,45507.38378625432,44779551.8359375,"-81.452,32.872,-81.360,33.008"
030602010602,Lower Rocky Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,73651.25095150538,102277311.4375,"-82.160,32.947,-82.017,33.099"
030602010308,Ivey Branch,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,26863.07563678715,23162784.1328125,"-82.560,33.079,-82.506,33.157"
030502070508,Deep Creek-Little Salkehatchie River,Edisto-Santee,Edisto-South Carolina Coastal,Salkehatchie,62842.97099128346,109523727.359375,"-80.930,32.792,-80.784,32.954"
030701020204,Upper Black Creek,Altamaha-St. Marys,Altamaha,Lower Oconee,48842.13039184768,77448706.796875,"-83.150,33.077,-83.053,33.225"
031300020502,Mountain Creek,Apalachicola,Apalachicola,Middle Chattahoochee-Lake Harding,59066.8896113263,81713040.98828125,"-84.952,33.252,-84.799,33.411"
030502070202,Caw Caw Swamp,Edisto-Santee,Edisto-South Carolina Coastal,Salkehatchie,49699.38129515973,72121383.0234375,"-81.249,32.895,-81.087,32.999"
030701011701,Headwaters Cedar Creek,Altamaha-St. Marys,Altamaha,Upper Oconee,54156.55586721695,81199776.578125,"-83.721,33.183,-83.545,33.294"
031501081004,Carr Creek-Cedar Creek,Alabama,Coosa-Tallapoosa,Upper Tallapoosa,89371.50191101016,154777335.2109375,"-85.525,33.327,-85.295,33.466"
031501080903,Turpentine Still Branch-Pineywoods Creek,Alabama,Coosa-Tallapoosa,Upper Tallapoosa,36988.29571808855,57497098.140625,"-85.377,33.373,-85.253,33.458"
030701011805,Little Island Creek-Lake Sinclair,Altamaha-St. Marys,Altamaha,Upper Oconee,59195.48618916133,139287991.984375,"-83.294,33.133,-83.115,33.241"
030601080501,Boggy Gut-Brier Creek,Ogeechee-Savannah,Savannah,Brier,50376.230019203635,114722476.8203125,"-81.833,32.952,-81.698,33.077"
030701020303,Little Buffalo Creek,Altamaha-St. Marys,Altamaha,Lower Oconee,40940.43658889693,58750429.953125,"-83.085,33.133,-82.958,33.228"
030602010203,Lower Ogeechee River,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,35827.98117078702,48510679.3125,"-82.867,33.134,-82.746,33.203"
030502020202,Stono River-Atlantic Intracoastal Waterway,Edisto-Santee,Edisto-South Carolina Coastal,South Carolina Coastal,86886.8901758653,158380798.421875,"-80.178,32.698,-79.954,32.858"
030602010403,Schaffer Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,46015.017309657705,51972819.1796875,"-82.355,33.027,-82.254,33.141"
031300020406,Upper Centralhatchee Creek,Apalachicola,Apalachicola,Middle Chattahoochee-Lake Harding,37937.2283334848,64471856.12890625,"-85.259,33.374,-85.130,33.449"
030502080201,Duck Branch,Edisto-Santee,Edisto-South Carolina Coastal,Broad-St. Helena,30850.776780419863,35852212.4296875,"-81.307,32.932,-81.236,33.017"
031300020408,Pink Creek-Chattahoochee River,Apalachicola,Apalachicola,Middle Chattahoochee-Lake Harding,74835.42778304705,167302349.5390625,"-85.137,33.265,-84.960,33.441"
031300050302,Upper White Oak Creek,Apalachicola,Apalachicola,Upper Flint,49727.07347515195,91674523.5,"-84.796,33.294,-84.644,33.410"
030601060902,Brier Creek-Savannah River,Ogeechee-Savannah,Savannah,Middle Savannah,40646.965922150186,45708409.78125,"-81.502,32.931,-81.370,33.036"
030602010402,Middle Big Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,44121.91722826068,59993821.9140625,"-82.405,33.037,-82.299,33.154"
030502070507,Indian Creek-Little Salkehatchie River,Edisto-Santee,Edisto-South Carolina Coastal,Salkehatchie,43214.16504286022,64004864.9375,"-80.874,32.871,-80.757,32.964"
030602010310,Lower Duhart Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,47493.24723180597,68430040.53125,"-82.520,33.049,-82.415,33.170"
030602010601,Upper Rocky Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,61741.44049242558,90984232.671875,"-82.258,33.022,-82.076,33.143"
030701031001,Yellow Water Creek,Altamaha-St. Marys,Altamaha,Upper Ocmulgee,53712.35852226395,82787500.4921875,"-84.053,33.285,-83.828,33.338"
031501080506,Lower Buck Creek,Alabama,Coosa-Tallapoosa,Upper Tallapoosa,86487.35679715134,148680034.1640625,"-85.725,33.309,-85.537,33.498"
031501080503,Sharpe Creek-Little Tallapoosa River,Alabama,Coosa-Tallapoosa,Upper Tallapoosa,75750.30751180962,140310156.81640625,"-85.837,33.371,-85.612,33.513"
030701031102,Troublesome Creek-Towaliga River,Altamaha-St. Marys,Altamaha,Upper Ocmulgee,65023.47280256962,97041673.1015625,"-84.291,33.274,-84.085,33.367"
030502090207,Atlantic Ocean,Edisto-Santee,Edisto-South Carolina Coastal,Bulls Bay,35215.713291587876,58684270.7578125,"-79.835,32.725,-79.692,32.814"
030602010307,Clear Creek-Rocky Comfort Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,47940.83316530607,66356887.640625,"-82.625,33.066,-82.525,33.189"
030701020302,Sandy Run Creek,Altamaha-St. Marys,Altamaha,Lower Oconee,41697.94187868164,57105694.90625,"-82.983,33.132,-82.866,33.230"
030701011606,Wolf Creek,Altamaha-St. Marys,Altamaha,Upper Oconee,39645.72790145804,63276453.4453125,"-83.675,33.236,-83.537,33.306"
030502080202,Headwaters Coosawhatchie River,Edisto-Santee,Edisto-South Carolina Coastal,Broad-St. Helena,57595.915909147254,104719981.4765625,"-81.389,32.884,-81.273,33.042"
030502070604,Ricepatch Creek,Edisto-Santee,Edisto-South Carolina Coastal,Salkehatchie,41994.946100792775,45929249.7578125,"-81.011,32.867,-80.908,32.995"
030502070902,Chessey Creek,Edisto-Santee,Edisto-South Carolina Coastal,Salkehatchie,60579.10484229339,106301178.2734375,"-80.654,32.764,-80.542,32.945"
031300050106,Horton Creek-Flint River,Apalachicola,Apalachicola,Upper Flint,54241.09132084632,91060344.3984375,"-84.465,33.254,-84.336,33.402"
030502090204,Breach Inlet,Edisto-Santee,Edisto-South Carolina Coastal,Bulls Bay,26564.590101883885,32992267.46875,"-79.855,32.760,-79.772,32.839"
030502020103,Drayton Swamp,Edisto-Santee,Edisto-South Carolina Coastal,South Carolina Coastal,49982.672794259364,71700516.5625,"-80.380,32.798,-80.245,32.918"
030502020102,Unnamed Tributary To Fishburne Creek,Edisto-Santee,Edisto-South Carolina Coastal,South Carolina Coastal,39341.10615141691,41266655.75,"-80.346,32.834,-80.212,32.915"
031300020403,Acorn Creek-Chattahoochee River,Apalachicola,Apalachicola,Middle Chattahoochee-Lake Harding,56046.40997638468,90604126.5625,"-84.929,33.358,-84.750,33.455"
030602010205,Big Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,30060.506420342987,36466792.6953125,"-82.701,33.130,-82.622,33.220"
030502060304,Bull Bridge Creek-Edisto River,Edisto-Santee,Edisto-South Carolina Coastal,Edisto River,73264.15391515086,136178880.25,"-80.505,32.762,-80.345,32.935"
030602010204,Floyd Creek-Ogeechee River,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,65910.21792364189,68134563.2578125,"-82.806,33.105,-82.612,33.224"
030701031003,Wise Creek-Ocmulgee River,Altamaha-St. Marys,Altamaha,Upper Ocmulgee,56559.97119175337,102191774.9453125,"-83.881,33.226,-83.710,33.345"
030701011804,Log Dam Creek-Lake Sinclair,Altamaha-St. Marys,Altamaha,Upper Oconee,37579.4734217057,48726996.9765625,"-83.373,33.202,-83.269,33.297"
031300050301,Headwaters White Oak Creek,Apalachicola,Apalachicola,Upper Flint,31885.425904482498,48637466.703125,"-84.779,33.350,-84.694,33.448"
031501081003,Ketchepedrakee Creek,Alabama,Coosa-Tallapoosa,Upper Tallapoosa,57557.17981902698,72040495.7265625,"-85.559,33.360,-85.468,33.522"
030502070801,Doctors Creek,Edisto-Santee,Edisto-South Carolina Coastal,Salkehatchie,51467.9645056882,62455004.2265625,"-80.809,32.877,-80.679,32.985"
030502070203,Whippy Swamp,Edisto-Santee,Edisto-South Carolina Coastal,Salkehatchie,76088.63073005466,122369395.1484375,"-81.185,32.863,-80.981,33.042"
030502070606,Outlet Salkehatchie River,Edisto-Santee,Edisto-South Carolina Coastal,Salkehatchie,78676.8900270099,107805012.421875,"-81.072,32.788,-80.880,33.026"
030502010605,Lower Ashley River,Edisto-Santee,Edisto-South Carolina Coastal,Cooper,65882.73477637586,125710794.265625,"-80.107,32.722,-79.928,32.893"
031501080703,Middle Indian Creek,Alabama,Coosa-Tallapoosa,Upper Tallapoosa,27471.96724553314,38713501.79296875,"-85.199,33.440,-85.105,33.500"
030601080304,Sandy Branch-Brier Creek,Ogeechee-Savannah,Savannah,Brier,71604.67499622566,144831308.796875,"-81.970,32.980,-81.791,33.147"
031501081001,Dynne Creek,Alabama,Coosa-Tallapoosa,Upper Tallapoosa,40601.90029652714,66078044.203125,"-85.509,33.415,-85.407,33.533"
030502070901,Baptist Church Branch,Edisto-Santee,Edisto-South Carolina Coastal,Salkehatchie,51088.61001706324,61386443.671875,"-80.539,32.812,-80.439,32.963"
031300020405,Yellowdirt Creek,Apalachicola,Apalachicola,Middle Chattahoochee-Lake Harding,38793.09439000957,66868801.59765625,"-85.137,33.403,-85.017,33.504"
030602010202,Cowpen Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,51301.04496747501,84532455.4140625,"-82.907,33.178,-82.739,33.269"
030601060705,Lower Lower Three Runs,Ogeechee-Savannah,Savannah,Middle Savannah,43562.633899226625,45391760.703125,"-81.548,33.027,-81.413,33.101"
030701031101,Thompson Creek-Towaliga River,Altamaha-St. Marys,Altamaha,Upper Ocmulgee,42460.68854497012,80276301.6953125,"-84.297,33.313,-84.190,33.425"
031300050205,Lower Whitewater Creek ,Apalachicola,Apalachicola,Upper Flint,61233.46319440638,120208073.875,"-84.563,33.277,-84.440,33.450"
030701031103,Indian Creek,Altamaha-St. Marys,Altamaha,Upper Ocmulgee,48803.748813083985,71394548.4296875,"-84.218,33.287,-84.058,33.414"
030602010401,Upper Big Creek,Ogeechee-Savannah,Ogeechee,Upper Ogeechee,50030.39054610013,89643934.3203125,"-82.465,33.088,-82.342,33.229"
030502020105,Rantowles Creek,Edisto-Santee,Edisto-South Carolina Coastal,South Carolina Coastal,82205.65794009899,145197866.6953125,"-80.312,32.780,-80.111,32.951"
030601080303,McIntosh Creek-Brier Creek,Ogeechee-Savannah,Savannah,Brier,58419.83391947809,126577541.8359375,"-82.053,33.025,-81.895,33.172"
031300050105,Bear Creek,Apalachicola,Apalachicola,Upper Flint,42609.965816732496,62049423.265625,"-84.383,33.329,-84.280,33.435"
030701020301,Pinkston Creek-Buffalo Creek,Altamaha-St. Marys,Altamaha,Lower Oconee,46800.72089852072,95596206.75,"-83.052,33.179,-82.903,33.296"
030701011503,Reece Branch-Little River,Altamaha-St. Marys,Altamaha,Upper Oconee,45299.22475988273,66452656.5390625,"-83.468,33.212,-83.366,33.343"
031501080902,Bear Creek-Little Tallapoosa River,Alabama,Coosa-Tallapoosa,Upper Tallapoosa,60786.03635514159,94691096.93359375,"-85.472,33.444,-85.295,33.557"
030502070201,Jackson Branch,Edisto-Santee,Edisto-South Carolina Coastal,Salkehatchie,73725.76467984168,156854163.265625,"-81.364,32.960,-81.113,33.092"
030502010707,Lower Cooper River,Edisto-Santee,Edisto-South Carolina Coastal,Cooper,102725.13336440144,181757578.1484375,"-80.035,32.678,-79.834,32.915"
030701030903,Lower Tussahaw Creek-Jackson Lake,Altamaha-St. Marys,Altamaha,Upper Ocmulgee,50059.56331073515,84085644.4453125,"-83.986,33.316,-83.828,33.415"
